FIPS Code,Percent adults fully vaccinated against COVID-19,"Percent of adults with less than a high school diploma, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults completing some college or associate's degree, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White,Med_HH_Income_Percent_of_State_Total_2019,"Unemployment Rate, 2019","Median Household Income, 2019","Population Density, 2020","Average Household Size, 2020","Average Household Size of Owner-Occupied Unit, 2020","Average Household Size of Renter-Occupied Unit, 2020",Estimated percent of people of all ages in poverty 2019,Estimated percent of people age 0-17 in poverty 2019,Estimated percent of related children age 5-17 in families in poverty 2019,Percent Under 5 years,Percent 5 to 9 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Percent 18 years and over,Percent 65 years and over,Median Age,Percent Male,Percent Female,Percent Households with 1+ Persons with Disability,Percent Total Civilian Noninstitutionalized Population - with a disability 65 and over ,Percent Total Civilian Noninstitutionalized Population - with a disability ,Percent of Households with Internet At Home,Percent Total Households with a computer ,Percent Total Households with a broadband Internet subscription ,Percent of Households with Limited English Speaking Status,Percent of Population with No Health Insurance Coverage,"Percent of Civilian Employed Population 16 Years and Over in Educational Instruction, and Library Occupations",Percent of Civilian Employed Population 16 Years and Over in Food Preparation and Serving Related Occupations,Percent of Civilian Employed Population 16 Years and Over in Healthcare Support Occupations,Percent of Civilian Employed Population 16 Years and Over in Healthcare Practitioners and Technical Occupations,"Percent of Civilian Employed Population 16 Years and Over in Natural Resources, Construction, and Maintenance Occupations",Percent of Civilian Employed Population 16 Years and Over in Protective Service Occupations,"Percent of Civilian Employed Population 16 Years and Over in Production, Transportation and Material Moving Occupations",Latitude,Longitude,Population,Average Household Size of Owner-Occupied Unit,Average Household Size of Renter-Occupied Unit,Percent Renter-occupied Units,"Percent Population Enrollment in - Nursery, Preschool",Percent Population Enrollment in - Kindergarten,Percent Population Enrollment in - Grade 1-4,Percent Population Enrollment in - Grade 5-8,Percent Population Enrollment in - Grade 9-12,Percent Population Enrollment in - College,Percent Population Enrollment in - Grad/Prof,Percent Population Enrollment in - Elementary school (grades 1-8),Percent Population Enrollment in - High school (grades 9-12),Percent Population Enrollment in - College or graduate school,Percent Grandparents responsible for grandchildren,Percent Total Households - With Supplemental Security Income,Percent Total Households - With cash public assistance income,Percent Total Households - With Food Stamp/SNAP benefits in the past 12 months,Percent Total Population - Worked at home,Percent population with Income to Poverty Ratio < 0.50,Percent population with Income to Poverty Ratio 0.50-0.99,Percent population with Income to Poverty Ratio 1.00-1.24,Percent population with Income to Poverty Ratio 1.50-1.84,Percent population with Income to Poverty Ratio 1.85-1.99,Percent population with Income to Poverty Ratio 2.00+,"Percentage of families whose income in the past 12 months is below the poverty level with female householder, no husband present) - With related children of the householder under 18 years","Percentage of families whose income in the past 12 months is below the poverty level with female householder, no husband present) - With related children of the householder under 5 years only",Percentage of people whose income in the past 12 months is below the poverty level - 65 years and over,Percentage of people whose income in the past 12 months is below the poverty level - Related children of the householder under 5 years,Percent Households: Income Below Poverty Level ,Percentage of people whose income in the past 12 months is below the poverty level,Percent of Civilian noninstitutionalized population with Health Coverage,Percent of Total Civilian Noninstitutionalized Population - With health insurance coverage,Percent of Total Civilian Noninstitutionalized Population - With private health insurance,Percent of Total Civilian Noninstitutionalized Population - With public coverage,Percent of Total Civilian Noninstitutionalized Population - No health insurance coverage
38059,0.363,8.104282379,29.38087845,35.6542778,26.86056137,0.0347,0.0311,0.0065,0.0099,0,0.8979,100.962883,2.9,68051,1.992160031,2.92,2.54,3.28,7.9,9.7,9.5,0.062427109,0.066832966,0.088538292,0.047395361,0.023940651,0.782557989,0.159874303,37.8,0.504211481,0.495788519,17.2,197.465594,422.5634439,82,1996.794063,1783.654032,1.2,5.3,4.4,4.4,4,8.3,1.8,2,15.1,46.7161,-101.2811,30868,2.34,1.95,29.3,0.011338603,0.011209019,0.054392899,0.046391085,0.037449786,0.027212647,0.00673837,0.100783983,0.037449786,0.033951017,0.002170533,19.68795356,0.635703919,0.552975327,0.032914345,0.030905792,0.041661267,0.043572632,0.048723597,0.017364261,0.771089802,26.5,0,10,3.2,8.2,7.4,0.980724375,0.928923157,0.807762084,0.242970066,0.051801218
4011,0.388,11.94055367,34.71130753,39.83600998,13.51212883,0.468,0.0358,0.0055,0.0205,0,0.4662,109.736084,4,68066,73.69160463,2.59,2.63,2.48,9.3,11.1,10.5,0.078659945,0.070888469,0.064587272,0.050724638,0.008401596,0.724007561,0.123713506,34.5,0.52341945,0.47658055,25.9,223.975254,565.1992988,82.4,1445.066292,1289.736698,2.6,4.6,6.3,4.5,1.6,2.3,2.2,2.4,19,33.2152,-109.2402,9522,2.55,3.45,51.4,0.015122873,0.015647973,0.057655955,0.070153329,0.058391094,0.021214031,0.002310439,0.127809284,0.058391094,0.02352447,0.009031716,11.68656716,0.462686567,0.194029851,0.005986137,0.064482252,0.066792691,0.050409578,0.061226633,0.047679059,0.656374711,42.3,10.5,13,22.8,11.3,13.3,0.995274102,0.949065322,0.746061752,0.328817475,0.04620878
34033,0.395,11.17161274,38.42000198,29.38333702,21.0250473,0.0901,0.0025,0.0105,0.1287,0.0005,0.7425,79.43720245,4.6,68146,2.022111715,2.5,2.58,2.2,11.4,16.8,15.6,0.054627719,0.062644864,0.104095888,0.053056041,0.026004128,0.783378314,0.183156057,42.1,0.48933164,0.51066836,29.4,52.31608123,124.0494248,80.9,285.0503226,262.6310943,2,5.3,7.6,4.5,3.2,7.2,1,3,17.7,39.5876,-75.3491,62990,2.62,2.44,28.9,0.013430703,0.013271948,0.047563105,0.050642959,0.050754088,0.044467376,0.006937609,0.098206064,0.050754088,0.051404985,0.006524845,7.78562134,0.570266753,0.212426805,0.014748373,0.053849817,0.067613907,0.043895856,0.046594698,0.016859819,0.715653278,36.6,54.4,7.3,24.3,11.9,12.4,0.981298619,0.929163359,0.702714717,0.376075568,0.05213526
30095,0.365,6.049400806,35.51249695,33.41221619,25.02588463,0.0395,0.0098,0.0034,0.0008,0,0.9278,119.1063461,3.2,68186,6.539323541,2.44,2.46,2.37,9.3,11.7,10,0.045425734,0.056834988,0.138918234,0.061800127,0.018909782,0.777519544,0.219628143,46.8,0.497887175,0.502112825,23.2,350.0241193,606.6429259,82.2,1679.329202,1499.89268,0.3,6.3,5.6,4.3,2,4.1,2,0.8,16,45.669,-109.3952,9466,2.56,2.17,19.3,0.01785337,0.005704627,0.050919079,0.059898584,0.052820621,0.035389816,0.006338475,0.110817663,0.052820621,0.041728291,0.008345658,25.24161074,0.563758389,0.469798658,0.029473907,0.020071836,0.051658568,0.03570674,0.046904712,0.037925206,0.772237482,24.2,100,7.5,20.2,6.5,7.2,0.994823579,0.931755757,0.755651806,0.364356645,0.063067822
31081,0.38,4.921664715,29.97309685,40.13293076,24.9723053,0.0353,0.0018,0.0036,0.0018,0.0007,0.9468,107.8148193,2.9,68236,17.12260581,2.57,2.49,2.83,6.5,7.5,6.9,0.061204558,0.055127509,0.107107976,0.059576777,0.028431905,0.762995117,0.195116658,41.9,0.496473142,0.503526858,21.1,82.39809176,142.5593602,87.4,518.1484439,489.3624192,0,5.8,7.8,5.9,5,6,1.9,2.6,14.7,40.873,-98.0229,9215,2.51,2.22,23,0.023005969,0.008790016,0.051220836,0.056212697,0.060010852,0.022463375,0.012154097,0.107433532,0.060010852,0.034617472,0.00596853,19.54210526,0.294736842,0.515789474,0.034834509,0.018556701,0.03223006,0.021052632,0.056104178,0.02799783,0.797287032,16.3,74.3,3.6,9,5.3,5.2,0.985784048,0.928160608,0.817254476,0.262289745,0.05762344
6009,0.364,9.825528145,28.00447655,43.85043716,18.3195591,0.1206,0.004,0.015,0.0069,0.0004,0.8094,84.86129761,3.9,68248,116.0105487,2.62,2.64,2.58,12.1,19.6,19.1,0.04178934,0.052027947,0.165817111,0.078964714,0.030276398,0.828382476,0.275058224,52,0.497934701,0.502065299,38.1,265.8965823,552.6887704,83.6,881.4462998,808.83407,0.6,4.4,4.3,4.6,4.2,5.5,2.2,4.1,10.7,38.2046,-120.5541,45514,2.58,2.91,22.2,0.007777827,0.007624028,0.03605484,0.041064288,0.045766138,0.037307202,0.003032034,0.077119128,0.045766138,0.040339236,0.006767149,12.83484848,0.76969697,0.359090909,0.036208639,0.056993453,0.056092631,0.030364284,0.075097772,0.024300215,0.711539307,34.9,7.6,5.1,14,8.9,11.4,0.991167553,0.947818254,0.648393901,0.499011293,0.043349299
37097,0.338,10.74450016,28.25040436,32.57902908,28.42606735,0.0763,0.0015,0.0247,0.1188,0,0.7598,119.0283661,3.5,68308,32.87212693,2.35,2.42,2.02,8.2,11.5,10.5,0.055218813,0.060391482,0.094469574,0.046098281,0.014954027,0.768363545,0.155521881,40.6,0.492343538,0.507656462,25.5,74.88876032,187.0354839,83.3,507.655637,466.1863461,1.8,9,5.3,5.1,2.9,5.3,0.6,1.6,19.2,35.807,-80.8734,175538,2.65,2.56,27.7,0.011051738,0.011382151,0.05183493,0.055566316,0.057320922,0.040378721,0.008448313,0.107401246,0.057320922,0.048827035,0.010328248,13.98714436,0.53256059,0.264278188,0.029794119,0.046309061,0.061827069,0.041273115,0.064584307,0.027150816,0.708649979,36.4,35.1,6.9,19.1,10.5,10.9,0.993562647,0.904630336,0.715320899,0.313311078,0.088932311
50013,0.541,7.133371353,26.97780228,26.12407494,39.76475143,0.0199,0.0053,0.0051,0.0083,0,0.9281,108.0119476,2.8,68364,24.13447884,2.49,2.57,2.15,8.1,11.1,10.2,0.04300769,0.056963828,0.140700655,0.047707206,0.011107946,0.824266591,0.199515807,48.2,0.496866989,0.503133011,21.1,11.10402183,22.50978339,85.3,82.25424869,75.07284326,0.6,3.6,6.5,2.8,3.1,6,1.5,1.9,11.8,44.7968,-73.2949,7022,2.42,2.12,16,0.007832526,0.010111079,0.042580461,0.031045286,0.045286243,0.036029621,0.013956138,0.073625748,0.045286243,0.049985759,0.000284819,12.01626016,0.37398374,0.268292683,0.043434919,0.041298775,0.033323839,0.03973227,0.041868414,0.015380234,0.804898889,29.4,0,6.2,3.8,9,7.5,0.999145543,0.963400741,0.733978923,0.397180291,0.035744802
18129,0.393,6.585624218,38.20888901,33.30173492,21.90375328,0.0119,0.0007,0.003,0.0146,0,0.9594,118.7757111,2.7,68435,203.0389818,3.16,3.12,3.21,8.6,10.1,8.7,0.054460094,0.058098592,0.107198748,0.053716745,0.021165884,0.776212833,0.182081377,42.6,0.498591549,0.501408451,26.1,63.88105619,137.5101956,79,379.4700663,331.5592741,0.6,4.8,4.3,5.3,2.1,6.5,2,1.3,20.9,38.0218,-87.8685,25560,2.56,2.17,18.3,0.016744914,0.011932707,0.044248826,0.058372457,0.059037559,0.039514867,0.005164319,0.102621283,0.059037559,0.044679186,0.00700313,13.32677165,0.49343832,0.334645669,0.016236307,0.031729264,0.056494523,0.022574335,0.039671362,0.030790297,0.77456964,32.1,64.4,8.2,11.8,11,8.9,0.990532081,0.94342723,0.770109546,0.302347418,0.047104851
6077,0.342,20.71707344,28.33663177,32.18405914,18.76223373,0.414,0.0023,0.152,0.0674,0.0055,0.3185,85.12241364,6,68458,146.7105208,2.6,2.67,2.42,13.6,18.2,16.4,0.070546443,0.077478814,0.073969537,0.035982887,0.015391804,0.727039885,0.125344228,34.3,0.498452067,0.501547933,30,173.8908008,446.0392034,83.3,1009.774833,919.8842302,8.3,6.4,5.1,5.1,4.2,4.7,0.5,2.5,18.2,37.9348,-121.2714,742603,3.14,3.21,43.4,0.015821374,0.016339821,0.06122383,0.062725305,0.064284685,0.054822025,0.008208962,0.123949136,0.064284685,0.063030987,0.007075113,6.949648819,0.599866217,0.293259144,0.016735726,0.059669837,0.082345479,0.053677402,0.069479924,0.032334908,0.630515901,35.9,40.4,9.9,21.7,14,14.5,0.986364181,0.92291305,0.588621376,0.42825305,0.063451131
45091,0.283,9.19636631,25.1129837,32.38192749,33.30872345,0.0551,0.0074,0.0211,0.1913,0.0003,0.7048,121.4833221,2.7,68468,13.69330407,2.45,2.47,2.39,8.6,10.6,9.2,0.060901486,0.068314828,0.088745712,0.039650659,0.012050912,0.756292502,0.140447283,38.7,0.482450202,0.517549798,21.5,75.49125485,178.6261673,87.7,625.811562,587.7244502,0.9,8.1,5.3,5,2.3,5.1,0.7,1.7,15.4,34.9747,-81.1844,265872,2.66,2.4,28,0.014382861,0.012081001,0.056658843,0.05811067,0.056380514,0.047545435,0.007939911,0.114769513,0.056380514,0.055485346,0.010189114,11.8486303,0.408452353,0.117419808,0.028641602,0.042772462,0.060153006,0.037329993,0.054665403,0.025756755,0.727530541,31.2,32,7.6,14.9,10.5,10.5,0.993500632,0.913416983,0.75015421,0.278769483,0.080083649
20087,0.447,6.484976768,39.71765137,30.62056541,23.1768074,0.0274,0.0076,0.0002,0.0073,0,0.9358,110.5129929,3.1,68549,32.95902354,2.49,2.63,2.07,7.8,10.5,9,0.052408682,0.064584436,0.107040762,0.055584966,0.021969296,0.769878242,0.184595024,43.3,0.506087877,0.493912123,29.4,78.49667562,201.6086711,82.9,497.9975142,456.9601823,0,6,6.1,3.2,2.7,4.9,1.8,2.5,15.9,39.2358,-95.3834,18890,2.48,2.36,15.9,0.016781366,0.012387507,0.048491265,0.05383801,0.06421387,0.019057702,0.004076231,0.102329275,0.06421387,0.023133933,0.009211223,17.0993228,0.455981941,0.167042889,0.017840127,0.032927475,0.041079936,0.029115934,0.070725251,0.022498677,0.756908417,18.1,18.5,3.8,14.1,7.2,7.5,0.987030175,0.927739545,0.806617258,0.292959238,0.05929063
27147,0.458,7.481997013,33.65881348,32.88172913,25.97746086,0.078,0.0033,0.0118,0.0314,0.0002,0.8656,92.04872894,3.1,68603,172.2275,2.4,2.51,2.18,6.3,8.9,8,0.062426737,0.069214623,0.089769103,0.055420767,0.025243301,0.749175367,0.170433171,39,0.496142627,0.503857373,21.9,57.39365923,121.1576506,85.1,396.7806886,377.4876826,0.6,3.1,5,3.7,2.3,5.2,1.1,1.4,23.2,44.0223,-93.226,36683,2.61,2.01,24.8,0.01771938,0.014039201,0.057492571,0.06537088,0.058146826,0.030259248,0.004716081,0.122863452,0.058146826,0.034975329,0.002617016,14.08628955,0.615532119,0.331735379,0.021862988,0.027805796,0.060409454,0.034293815,0.057765177,0.014284546,0.745331625,31.6,54.4,9.8,14.9,9.9,8.9,0.989422893,0.958318567,0.745440667,0.355505275,0.031104326
1089,0.392,8.299160004,20.63529205,28.30844307,42.75710297,0.0495,0.0056,0.0262,0.2405,0.0008,0.6468,132.5240021,2.6,68609,313.0169285,2.65,2.73,2.48,11.5,16.8,14.7,0.058656936,0.060199958,0.08482759,0.045788294,0.016098223,0.780037872,0.146714107,38.5,0.488398348,0.511601652,25.7,110.3226031,270.1645877,86.6,786.092244,733.6788355,1.5,8.3,5.7,4.9,2.3,6.2,0.7,2.2,11.1,34.7631,-86.5502,362276,2.5,2.16,33.2,0.014676655,0.012656096,0.047229184,0.049434685,0.052418598,0.068008921,0.017864832,0.09666387,0.052418598,0.085873754,0.009144961,9.878608093,0.439570695,0.28884741,0.019256037,0.053693869,0.067865384,0.036494275,0.054121719,0.019970961,0.709025715,37.3,50,7,24.9,12.5,12.5,0.985304022,0.903452064,0.759636299,0.288743941,0.081851958
39017,0.416,9.369955063,32.90637589,27.48544693,30.23822403,0.0471,0.0013,0.0328,0.0798,0.0009,0.8101,116.8761902,3.8,68611,1.402885307,2.6,2.61,2.58,11.7,14.1,13,0.060986424,0.062394249,0.085051011,0.041268989,0.017375447,0.763730235,0.143695447,36.7,0.490070233,0.509929767,24.9,55.82084142,147.4343014,87.1,407.5881659,384.0369599,2.1,5.6,5.5,6,2.9,7,0.5,1.7,15.5,39.4386,-84.5756,380019,2.73,2.48,31.9,0.014970304,0.012044135,0.050402743,0.056773477,0.054705159,0.074767314,0.011586263,0.10717622,0.054705159,0.086353577,0.010873141,9.926007849,0.479771673,0.175098109,0.023280415,0.062857383,0.058236562,0.035829787,0.052134235,0.022106789,0.700220252,37.4,38.7,6.5,16.7,12.1,12.5,0.990613627,0.935195345,0.722037582,0.319847166,0.055418282
2122,0.399,7.323313236,31.24646378,36.84288025,24.58734131,0.0415,0.0772,0.0157,0.0054,0.0033,0.7992,88.88903046,6,68625,13.24099277,2.42,2.59,2.17,10.4,12.5,11.7,0.061439518,0.061217159,0.112889984,0.036997126,0.014846743,0.773416119,0.164733853,40.8,0.52134647,0.47865353,29,2408.474719,6027.220406,80.6,13944.02516,12205.63595,0.4,16,7.7,6.6,5.4,7,1.1,2.6,12.2,60.2654,-151.5652,58464,2.64,2.59,27.2,0.011271894,0.01122058,0.051245211,0.047362479,0.052339901,0.030959223,0.010502189,0.09860769,0.052339901,0.041461412,0.007902299,10.26578073,0.496440437,0.655908875,0.031746032,0.049928161,0.068315545,0.04454023,0.056650246,0.0282396,0.690544609,34.6,31.4,6.7,17.1,11.3,12.1,0.981236316,0.824558703,0.57767173,0.365353038,0.156677614
38101,0.377,6.292196751,29.96601295,34.44862747,29.29316139,0.0615,0.0205,0.0169,0.0376,0.0012,0.8277,101.8278427,2.4,68634,178.541174,2.76,2.78,2.74,9,8.9,8.8,0.077108644,0.071193978,0.0649596,0.040123816,0.017220834,0.763442423,0.122304249,31.6,0.519022845,0.480977155,19.7,189.1824176,509.7394095,86.9,1981.149795,1855.60904,1,6.4,6.5,5.8,3.3,6,1.3,2.2,12.9,48.2217,-101.5418,68812,2.54,2.08,40.5,0.011931059,0.013834796,0.055600767,0.046474452,0.040240074,0.064756147,0.012163576,0.102075219,0.040240074,0.076919723,0.007266175,17.11682809,0.404358354,0.185835351,0.018441551,0.045079347,0.046750567,0.02697204,0.047506249,0.025722258,0.753298843,38.8,17.8,7.4,11.6,10.2,9.5,0.932831483,0.873394175,0.780648724,0.219554729,0.059437307
4013,0.368,12.27414799,22.39362335,32.63415527,32.69807053,0.3099,0.0162,0.0409,0.0531,0.002,0.5524,110.6518097,4.2,68634,1373.486689,2.52,2.64,2.34,12.2,17.5,16.3,0.064338467,0.066260242,0.086326496,0.044893631,0.017045562,0.758349061,0.14826569,36.4,0.494492251,0.505507749,23,1136.897381,2643.624273,86.6,7974.554121,7376.178096,3.9,10.6,5.1,5.8,2.9,5.8,0.2,2,10.9,33.349,-112.4915,4328810,2.79,2.7,37.8,0.012562344,0.012720586,0.053584934,0.055182371,0.055598883,0.053780369,0.012769791,0.108767306,0.055598883,0.06655016,0.007949067,10.66659336,0.418026252,0.161404714,0.033101476,0.063313243,0.072601708,0.042478187,0.064770919,0.026911091,0.675365285,32.6,35.9,8.3,21.7,12.1,13.8,0.992723404,0.887247766,0.651280144,0.338154597,0.105475639
27123,0.483,9.71917057,20.86231613,27.16129875,42.25721359,0.0748,0.0048,0.1437,0.1185,0.0003,0.6191,92.11447906,2.9,68652,39.71331035,2.49,2.58,2.34,12.4,17.3,17.8,0.069834803,0.065239273,0.081367712,0.038915073,0.020665195,0.76666385,0.14094798,35,0.487563414,0.512436586,23.5,17.1406472,45.50053493,86.7,139.3094929,130.5700587,5.5,5.3,7.2,5.6,4.5,5.8,0.4,1.5,12.7,45.0171,-93.0996,544442,2.66,2.34,40.6,0.015627009,0.01308312,0.052067989,0.050060429,0.049974102,0.064590902,0.020532949,0.102128418,0.049974102,0.085123852,0.003822262,8.335712577,0.429539836,0.404458091,0.028074616,0.060928437,0.075196256,0.045523674,0.056114334,0.022287039,0.672123018,34.1,32,7.8,18.4,12.4,14,0.992419762,0.940236058,0.679833665,0.380029461,0.052183704
53073,0.486,7.176258087,23.36368752,35.19832611,34.26172638,0.0942,0.0262,0.041,0.0093,0.0027,0.7892,87.26644135,5,68656,73.14238371,2.74,2.77,2.66,12.7,11.3,10.8,0.053495818,0.055053641,0.103925804,0.045367062,0.019717328,0.804130948,0.169010194,37.3,0.493929472,0.506070528,26.4,304.4399916,714.8678217,88,2003.508855,1878.780923,1.6,6.2,6.2,6.7,3.5,5.3,0.7,2.4,14.2,48.8259,-121.7199,220821,2.6,2.32,38.1,0.013064881,0.010972688,0.043705082,0.041286834,0.04409001,0.098758723,0.010474547,0.084991917,0.04409001,0.10923327,0.005443323,8.177977316,0.402079395,0.229867675,0.028937465,0.068159278,0.069653701,0.032501438,0.05878517,0.030001676,0.675316206,30.9,34.1,8,11.6,14.5,14.1,0.993542281,0.931487494,0.697592167,0.369982927,0.062054786
45015,0.277,10.6446085,29.44493103,34.92567444,24.98478508,0.0661,0.0037,0.022,0.2385,0.0009,0.6354,121.8772202,2.5,68690,396.7181937,2.55,2.68,2.32,10.7,14.8,13.3,0.064661186,0.071073827,0.086656684,0.036429754,0.011197708,0.760225814,0.134284147,36.1,0.497493536,0.502506464,28.9,144.9290841,397.9800769,82.3,939.6929051,838.6692383,1.9,10.8,5.2,5.7,2.7,5.3,0.8,2.6,14.7,33.1973,-79.9522,215044,2.78,2.66,28.1,0.012681126,0.014620264,0.056625621,0.051831253,0.051063968,0.042995852,0.011137256,0.108456874,0.051063968,0.054133108,0.011276762,10.18561208,0.379040806,0.13672496,0.021669984,0.055156154,0.061471141,0.042628485,0.069195141,0.022962743,0.686134,34.8,44.6,8,20.7,11.1,11.9,0.972833467,0.867520135,0.681265229,0.324793996,0.105313331
21117,0.446,10.13605404,28.67882919,29.48573303,31.69938469,0.0323,0.0011,0.0127,0.0455,0,0.8852,131.4528503,3.4,68692,173.5467612,2.61,2.69,2.38,11.2,15.9,14.4,0.066941111,0.072880701,0.085242775,0.038613371,0.015645749,0.759875172,0.139501895,37.1,0.494591593,0.505408407,27.2,19.39828263,56.9869972,86,146.5233153,137.3291157,1.2,5.6,5.1,6.1,2.3,6.5,0.8,1.5,15.5,38.9334,-84.5333,165668,2.69,2.28,33.9,0.019671874,0.01288722,0.056631335,0.050172634,0.051886906,0.040321607,0.010345993,0.106803969,0.051886906,0.0506676,0.01058744,10.71277843,0.657511305,0.168648468,0.019019968,0.054603182,0.058369752,0.034152643,0.052659536,0.021512905,0.727696357,41.5,45.8,8.6,16.7,10.7,11.5,0.991965859,0.936402926,0.721943888,0.326574836,0.055562933
39025,0.435,9.754208565,32.36646271,29.2505455,28.62878227,0.0194,0.0012,0.0125,0.0141,0.0002,0.9352,117.0686798,3.8,68724,58.26447251,2.41,2.48,2.21,8.2,11.7,10.7,0.058435932,0.065744707,0.095929507,0.04473871,0.016771509,0.766990576,0.157439726,40,0.492233509,0.507766491,27.5,55.80478528,158.9304234,86,411.1325121,382.5107049,0.4,5.1,5.2,4.9,2.8,6,0.7,1.8,14.3,39.0475,-84.1519,204275,2.69,2.32,25.8,0.013922409,0.013119569,0.051318076,0.052987394,0.054049688,0.036357851,0.008723534,0.104305471,0.054049688,0.045081385,0.009516583,12.36471707,0.664130607,0.23743858,0.026479011,0.04338759,0.045521968,0.035687186,0.050197038,0.021642394,0.753464692,31.8,51.7,7.8,14.3,9.2,9,0.993543018,0.943287235,0.743091421,0.320205605,0.050255783
33001,0.395,6.813849449,29.47865486,31.15219307,32.55530548,0.0167,0.003,0.0093,0.0062,0.0002,0.95,87.50302124,2.6,68752,8.931224583,2.47,2.66,2.16,8.6,11,9.9,0.043818878,0.044377289,0.130323386,0.057204329,0.026590241,0.812784338,0.214117956,47.4,0.492748863,0.507251137,30.2,71.36532983,167.9948411,87.1,399.9877169,370.5014429,0.3,6.6,7.5,7.1,3.2,6.8,1.5,1.2,10.5,43.5179,-71.4227,60887,2.48,2.12,24.5,0.010330612,0.009016703,0.041010396,0.048680342,0.051226042,0.035951845,0.01465009,0.089690739,0.051226042,0.050601935,0.009887168,12.71675127,0.749746193,0.393908629,0.029875014,0.035196347,0.049977828,0.029234484,0.050831869,0.017474995,0.774401761,35,65.5,5.2,19.3,8.9,8.6,0.98810912,0.922413652,0.71039795,0.378964311,0.065695469
38089,0.303,9.524980545,32.08103943,35.94610596,22.44787598,0.0544,0.0119,0.0125,0.0196,0.0033,0.8734,102.0132904,2,68759,131.327441,2.62,2.65,2.5,8.5,8.5,8.5,0.081239342,0.074772369,0.064766256,0.04459316,0.020591358,0.74128889,0.129950774,34.2,0.51243525,0.48756475,19.2,158.1813809,341.2802226,80.7,1238.642529,1117.837339,1.3,9,4,4.5,3.5,4.1,1.6,1.2,17.6,46.8107,-102.6551,31081,2.61,2.12,38.9,0.01940092,0.011904379,0.054374055,0.056658409,0.044625334,0.041504456,0.003925228,0.111032464,0.044625334,0.045429684,0.005694797,16.37124183,0.318954248,0.350326797,0.02438789,0.051961005,0.033621827,0.027090505,0.039734886,0.030919211,0.756314147,46.5,25.9,11.6,3.5,10,8.8,0.990186931,0.901354525,0.812296902,0.207554454,0.088832406
29099,0.285,10.86253071,31.62203407,37.10151291,20.41392136,0.0196,0.0025,0.0081,0.0094,0.0001,0.9441,119.8762512,3.1,68779,17.1061539,2.59,2.63,2.52,8.4,11.3,10.1,0.059187054,0.067251318,0.090698412,0.04142424,0.012953726,0.765966662,0.145076378,39.2,0.496367509,0.503632491,27,89.52520083,226.1589389,85.7,591.0773839,547.2789711,0.3,8.1,4.7,5.8,3.1,5.8,0.7,1.8,14.4,38.2611,-90.5377,223951,2.66,2.5,20.6,0.017231448,0.012801908,0.054851284,0.053873392,0.05485575,0.037820773,0.007532898,0.108724676,0.05485575,0.045353671,0.008644748,9.462572837,0.485096369,0.160354101,0.018834477,0.041656434,0.052984805,0.032096307,0.059463901,0.024228514,0.742934838,34.7,37.5,6.9,14.8,9.9,9.6,0.992471567,0.912547834,0.732736179,0.27660515,0.079923733
41027,0.631,18.66277504,21.83456039,27.54376984,31.95889282,0.3142,0.0056,0.0163,0.0059,0,0.6373,102.8078537,3.1,68835,6.714645735,2.71,2.66,2.92,8.4,12.1,11.7,0.062432677,0.059071912,0.092162523,0.043646861,0.019690637,0.758843552,0.155500022,39.3,0.499719936,0.500280064,24.2,76.14847212,142.5671854,82.9,456.7160467,412.9030007,5,8.4,4,8.2,3,7.8,1.8,1,11.6,45.519,-121.651,23209,2.62,2.5,32.8,0.019949158,0.010168469,0.051230126,0.057822396,0.062174157,0.024430178,0.00448102,0.109052523,0.062174157,0.028911198,0.003576199,9.378407852,0.471101418,0.095965104,0.046275152,0.020983239,0.040156836,0.053470636,0.067818519,0.037700892,0.697057176,0,0,4.6,6.6,5,6.2,0.996122194,0.912447757,0.635874014,0.410487311,0.083674437
40073,0.337,11.7271204,38.30728531,27.59264755,22.37294769,0.1594,0.0294,0.0038,0.012,0,0.7632,126.4330444,1.9,68839,184.3449202,3.03,2.99,3.14,8.9,10.7,9.6,0.068752389,0.077354403,0.086784759,0.049254492,0.019752772,0.729769339,0.155792022,37.7,0.501146935,0.498853065,30.1,161.2523529,326.3581628,73.1,735.8620701,597.2858293,2.9,13.7,6.3,4.7,2.2,4.7,2,0.8,15.9,35.9454,-97.9421,15694,2.68,3.04,23.7,0.011851663,0.011405633,0.065885052,0.066012489,0.052886453,0.028673378,0.00369568,0.13189754,0.052886453,0.032369058,0.012361412,13.88366337,0.410891089,0.237623762,0.021855486,0.049190774,0.06964445,0.056199822,0.075060533,0.018350962,0.662418759,47.6,37,4.8,13.8,12.1,12.1,0.989231553,0.853829489,0.703580986,0.284376195,0.135402064
